Item ID in MS Analysis Output,Unit Name,"Mode
[Paper-Based (PB); Computer-Based (CB)]",Unit Type,Stage,Item Set,Sequence in Stage,Sequence in Unit,Item Format 1,Item Format 2,Item Format 3,Situation,Text Type,Text Format,Cognitive Process,Cognitive Process Subscale,Source Subscale,Text Structure of Unit,Unit Origin,Language of Submission,Source,Slope,Difficulty,Step 1,Step 2,b1,b2,1,2,Level,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60
CR545Q06S,Machu Picchu,CB,New,RCO,C1.1,MSAT,4/5,Simple Multiple Choice , Computer Scored,1,Public,Argumentative,Continuous,Reflect on content and form,Evaluate and reflect,Single,Single,China,English,2018,0.93257,0.02426,,,0.02426,-99.0,482,,Level 3,0.02045731563631017,0.023904332204492607,0.02791878695525294,0.032589185014275275,0.03801603701634014,0.04431281620713922,0.0516067184106314,0.06003908463889498,0.0697652977214047,0.0809539062878753,0.09378466306270904,0.10844509355230889,0.12512514358915822,0.14400940325953165,0.16526639141387248,0.18903443913438073,0.21540387117669108,0.2443954967809968,0.27593592926496613,0.30983098529634245,0.3457393585711405,0.38314983938512265,0.4213663849243114,0.4595060481275164,0.49651477066049987,0.5312049537163891,0.5623162876218292,0.5885976076220807,0.6089030662854991,0.6222916621380332,0.6281164022126081,0.6260892322906069,0.6163108555616671,0.5992602454556385,0.5757456930391291,0.5468257816322646,0.5137130937430681,0.47767482074908485,0.43994284044169274,0.4016421383105486,0.36374193335230814,0.3270296895232955,0.292105106352695,0.25938945618628806,0.22914514833669597,0.2015008112258718,0.17647809905444112,0.15401751407253397,0.13400155918097,0.11627437498705846,0.10065763018647352,0.08696283651743454,0.07500048797680074,0.06458652445407928,0.05554663504769152,0.047718880495022084,0.04095505252552486,0.03512111737515219,0.030097021456229788,0.02577607479981045,0.02206407475907176
CR545Q07S,Machu Picchu,CB,New,RCO,C1.1,MSAT,5/5,Simple Multiple Choice , Computer Scored,1,Public,Argumentative,Continuous,Reflect on content and form,Evaluate and reflect,Single,Single,Peru,English,2018,0.9586,-0.35373,,,-0.35373,-99.0,431,,Level 2,0.03465389659677627,0.0405970978918919,0.047520890624969406,0.05557258222443296,0.06491617926343636,0.07573217062322353,0.08821630238728598,0.1025769308860669,0.11903044701698466,0.13779417868405827,0.15907611937371016,0.18306083114958485,0.20989097437836066,0.23964418130785375,0.27230547982459574,0.3077362434436425,0.3456417170062377,0.38554049748579017,0.4267407740425358,0.4683293392048273,0.5091799115798931,0.5479866160471911,0.5833260868755706,0.6137474534713613,0.6378838715475222,0.6545733997802036,0.6629725503625994,0.6626444565275791,0.6536063389244811,0.6363276118588458,0.6116789800564169,0.5808417893883402,0.545193300388399,0.5061859740080965,0.4652371953132753,0.4236412234115124,0.38250926023072,0.3427380072176412,0.30500300277853515,0.26977078896850154,0.23732337100236534,0.20778903083725087,0.1811747942967063,0.1573972776511251,0.13630995426506426,0.11772593318992264,0.10143608897658378,0.08722285229790991,0.07487022161274241,0.06417065055814368,0.05492946023832288,0.04696736376391874,0.04012160300799809,0.03424610429195659,0.02921097196211423,0.024901562161396877,0.021217315451323847,0.018070476064264405,0.0153847861304429,0.013094213455825347,0.011141749498933274
CR559Q01S,Nalini Nadkarni,CB,New,RCO,C1.5,MSAT,1/5,Simple Multiple Choice , Computer Scored,1,Educational,Exposition,Continuous,Represent literal meaning,Understand,Single,Single,Norway,English,2018,0.93161,-0.70342,,,-0.70342,-99.0,386,,Level 1a,0.06268857265370065,0.07280382535320416,0.08442801117852933,0.09774270706103483,0.11293585002902252,0.13019576040005135,0.14970260813725175,0.17161681865662828,0.1960639948014071,0.22311613021179563,0.25276925129954014,0.2849181910571557,0.3193299869135326,0.35561837927827256,0.39322296360165093,0.4313975110906483,0.46921250868940084,0.5055766936199835,0.53928091296639,0.5690648457311334,0.5937031605327107,0.6121031968816115,0.6234023355947612,0.6270511223033858,0.6228689180424013,0.6110626383573999,0.5922053063927591,0.5671781637672896,0.5370861258365776,0.5031599560827872,0.466659033324733,0.42878632197247557,0.3906231544411479,0.35308695472742985,0.3169111328963843,0.2826436786746844,0.2506596262486938,0.22118235496184574,0.1943092670759569,0.17003836269714032,0.14829330717186923,0.12894555959552811,0.1118329049985693,0.09677428387213984,0.08358116207400941,0.07206587316036024,0.06204743911676439,0.053355374600584766,0.0458319358006195,0.039333210478197045,0.033729375486325236,0.02890438086924153,0.024755260075143757,0.0211912156408229,0.01813258902485292,0.015509791268015518,0.013262246634992437,0.011337383031576935,0.00968968955660828,0.008279851948076525,0.007073970005573505
CR559Q04S,Nalini Nadkarni,CB,New,RCO,C1.5,MSAT,2/5,Simple Multiple Choice , Computer Scored,1,Educational,Exposition,Continuous,Represent literal meaning,Understand,Single,Single,Norway,English,2018,0.95694,-1.08267,,,-1.08267,-99.0,335,,Level 1a,0.10727316553363428,0.12435736435092734,0.14380369885038352,0.1658126598056345,0.1905562086137045,0.21815807813302732,0.24866948109962086,0.28204063693735537,0.31808937847369884,0.356469243711296,0.3966408176880018,0.4378514641031135,0.4791296221640889,0.5193000523386739,0.5570252655047166,0.5908754786941623,0.6194248180770108,0.6413657632174635,0.6556282863483494,0.6614864851551072,0.6586352809555532,0.6472236597952147,0.6278383659086029,0.6014410519289635,0.5692701594529553,0.5327240712085253,0.4932432628721913,0.4522065697081058,0.4108515975232059,0.3702234697908627,0.33115099126702413,0.2942457881282645,0.25991826062890044,0.22840397943894605,0.19979496608250205,0.1740716029822526,0.151132313879703,0.1308193881670581,0.11294027754023682,0.09728435222913705,0.08363550403318694,0.07178118412068514,0.06151852626831379,0.052658183081676656,0.04502643320148014,0.038466028689225974,0.03283616069015903,0.02801183758622204,0.023882897589547772,0.020352818320887388,0.017337438794841502,0.014763672936123568,0.012568266501567869,0.01069662931509968,0.009101760444952874,0.007743274013652206,0.006586526631882748,0.005601843118401011,0.0047638345403924745,0.004050801175694011,0.003444212384256634
CR559Q03S,Nalini Nadkarni,CB,New,RCO,C1.5,MSAT,3/5,Simple Multiple Choice , Computer Scored,1,Educational,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Single,Norway,English,2018,0.739,-0.32623,,,-0.32623,-99.0,446,,Level 2,0.051248445170178444,0.05758948116652321,0.06464052993684748,0.0724610516900508,0.08110999403131483,0.09064397714399429,0.10111498777532707,0.11256752832981706,0.12503518541721162,0.13853661243407772,0.15307096600159298,0.16861289852820313,0.18510728954798697,0.20246399500161275,0.22055300070386252,0.23920047337502554,0.258186293666924,0.2772437091158349,0.2960617359790737,0.31429084300402116,0.33155224934436583,0.3474508588904979,0.36159145087227695,0.37359729345493775,0.38312990871466013,0.3899083744965308,0.3937263810579168,0.3944653269455177,0.39210205833833894,0.3867103975789653,0.3784562897069111,0.3675871077696729,0.35441627900249584,0.3393048262778402,0.32264160676316755,0.3048239681588497,0.286240274177978,0.26725534752291114,0.24819942312073165,0.22936077108098482,0.2109817913686215,0.19325812886803495,0.17634021329998115,0.16033658096451206,0.1453183622793586,0.13132439523970602,0.1183665267761946,0.10643477273931191,0.09550210974835807,0.08552876062193047,0.07646590611599507,0.06825880891095128,0.060849372828397454,0.05417818372938835,0.04818609136303701,0.04281539638285503,0.03801070624891851,0.03371951974889645,0.029892593901404644,0.026484140138068164,0.023451889640216644
CR559Q06S,Nalini Nadkarni,CB,New,RCO,C1.5,MSAT,4/5,Simple Multiple Choice , Computer Scored,1,Educational,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Single,Norway/ETS,English,2018,0.83917,0.06557,,,0.06557,-99.0,492,,Level 3,0.025027073156470882,0.028754718768742627,0.033018553049693346,0.037889573433420545,0.0434461996619379,0.049774389777780384,0.056967496510049474,0.06512576122965447,0.07435531887153266,0.0847665623241209,0.09647169113186257,0.10958125079026558,0.12419946119481834,0.14041814396898306,0.15830909886867406,0.17791486167025575,0.19923791306999403,0.22222861152748138,0.24677239805359624,0.27267716115740664,0.2996620300548881,0.327349232770262,0.3552609330661607,0.3828230416590454,0.4093777693139826,0.43420605890622965,0.4565599677964612,0.47570364022891287,0.4909599081360782,0.5017580998500409,0.5076776886336705,0.5084823005281399,0.5041394875224955,0.4948234780087201,0.4809005102687668,0.46289883328773684,0.44146749415617936,0.41732922514192616,0.3912329348970948,0.3639105913441923,0.336041944382451,0.30822894183451227,0.2809801804721573,0.254704541140568,0.22971239042788244,0.20622238610006421,0.18437192063100616,0.164229465562988,0.1458074294456773,0.12907452526012686,0.1139669996172422,0.10039837281707178,0.08826756442551423,0.07746543574893958,0.06787987850400957,0.05939963104677522,0.05191702258991983,0.045329843024205854,0.039542520053651234,0.034466762790312085,0.030021806129938402
DR559Q08C,Nalini Nadkarni,CB,New,RCO,C1.5,MSAT,5/5,Open Response , Human Coded,0,Educational,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Single,Singapore,English,2018,0.78409,-0.334,0.24057,-0.24057,-0.57457,-0.09343000000000001,394,497.0,Level 3,0.07018851947211256,0.08018338387464287,0.09158907578337432,0.10459772549544855,0.11942407669465382,0.13630643550262297,0.15550677493123005,0.17730950636687345,0.20201825521114944,0.22994977112270215,0.26142387789134786,0.29674815514071656,0.33619590244637143,0.3799759622487553,0.42819331195266946,0.4808001597833281,0.5375387901870259,0.5978797506482336,0.6609621380848681,0.7255463951965677,0.7899933546600538,0.8522849288379499,0.9101001504201793,0.960953763190851,1.0023929054680694,1.0322323220856462,1.0487940162519611,1.0511087423867,1.0390388742351417,1.0132962231599312,0.9753508738630974,0.9272508937182249,0.8713901148487597,0.8102672123143153,0.7462738077041485,0.6815361214918355,0.6178192392397468,0.5564899959156373,0.49852628289896256,0.4445574750254307,0.3949214498733733,0.3497266347557052,0.30891117939240853,0.27229473044733293,0.23962090611925876,0.2105903362797343,0.18488515689247517,0.1621863169898855,0.14218516339194753,0.12459066779498472,0.10913346283605714,0.09556762784134104,0.08367095014400869,0.07324420235742306,0.0641098254257588,0.056110290366419555,0.04910632390824807,0.04297511927080472,0.03760860785047338,0.03291183600667626,0.02880146975854115
CR220Q01S,South Pole,PB and CB,Trend,RCO,C1.2,MSAT,1/5,Open Response , Computer Scored,1,Educational,Multiple,Mixed,Integrate and generate inferences,Understand,Single,Multiple,France,French,2009  2012,1.2371,1.27309,,,1.27309,-99.0,636,,Level 5,0.0005530505477695682,0.0006824558683878671,0.0008421285066116962,0.0010391418202145496,0.0012822190318001877,0.0015821164129483515,0.0019520946015557674,0.0024084978713153453,0.002971465390545846,0.0036658034958725987,0.004522053832834552,0.00557779890899845,0.006879254115239961,0.00848320341084481,0.01045934422104946,0.012893114874219184,0.015889083742033877,0.019574980882084574,0.024106446828933776,0.0296725537010138,0.036502112679378085,0.044870707047687725,0.05510826421535512,0.06760678014519014,0.08282750523231212,0.10130645592838107,0.12365649380663823,0.15056338539127864,0.1827722258522666,0.22105945291220172,0.26618460266133004,0.318815391543669,0.37942037580964755,0.44812640444950425,0.5245446163240104,0.6075798683402124,0.695254087375797,0.7845914755566851,0.8716264114679894,0.9515934140078527,1.0193325582670572,1.069889743987038,1.0992200223429018,1.104840963672035,1.086265458624417,1.045089333703181,0.9847075699600267,0.9097428498146196,0.8253438551789731,0.7365216635332877,0.6476476375807995,0.5621654587287606,0.48250561694188804,0.4101514788732142,0.34579431541289807,0.2895222990279702,0.24100486362323112,0.1996508041388942,0.16473182741502648,0.13547184034341025,0.11110671576732539
CR220Q02S,South Pole,PB and CB,Trend,RCO,C1.2,MSAT,2/5,Simple Multiple Choice  , Computer Scored,1,Educational,Multiple,Mixed,Corroborate and handle conflict,Evaluate and reflect,Multiple,Multiple,France,French,2009  2012,1.0,0.31134,,,0.31134,-99.0,517,,Level 3,0.010304331206848144,0.012197592459652075,0.01443518094845975,0.017078301255874784,0.020198467639563643,0.023879010628122827,0.028216708346838322,0.03332350896529824,0.03932828512831457,0.04637852539928841,0.0546418187631028,0.06430692306562623,0.07558412412326988,0.08870448741943342,0.10391747961801127,0.12148629808983306,0.14168010670965503,0.16476226091273022,0.1909735569301827,0.22050962300184562,0.2534918703988983,0.28993204194029015,0.32969143534564077,0.37243739695498457,0.41760163427757635,0.4643470597738701,0.5115517803416111,0.5578197520101882,0.6015266370533774,0.6409057632446029,0.6741725762798545,0.6996773717091539,0.716067343535575,0.7224328764507637,0.7184122059024522,0.7042343860587922,0.6806919970283227,0.6490490555679204,0.61090199810065,0.5680188785219463,0.5221825784313795,0.47505871594831584,0.42810052988515107,0.3824941676638145,0.3391407111053485,0.2986669751314097,0.2614555850416973,0.22768539439284544,0.1973750542695072,0.1704247005767101,0.14665275442698522,0.12582645648819551,0.1076859017436309,0.09196204811999768,0.07838953567935235,0.06671527688527042,0.0567037536734502,0.04813985259582398,0.04082993219200955,0.03460167596228718,0.02930315566579664
CR220Q04S,South Pole,PB and CB,Trend,RCO,C1.2,MSAT,3/5,Simple Multiple Choice  , Computer Scored,1,Educational,Exposition,Continuous,Reflect on content and form,Evaluate and reflect,Single,Multiple,France,French,2009  2012,0.85738,0.04197,,,0.04197,-99.0,488,,Level 3,0.024627258776738888,0.02838698456044876,0.03270208788327178,0.03764845839953166,0.04331031936993077,0.04978044806778393,0.057160125135550376,0.06555869751615838,0.07509261101065555,0.08588373788362814,0.09805679482436676,0.11173562133823566,0.1270380750237343,0.14406930781769167,0.1629132289546198,0.1836220516960205,0.20620397884623295,0.2306093219977055,0.2567156796837781,0.28431321387893893,0.31309153228431813,0.342630142221587,0.37239478951124316,0.4017420983367696,0.4299346394645733,0.4561677551169481,0.479608121520782,0.4994422332301237,0.5149310127603527,0.5254649986652905,0.530613520388839,0.5301613249542184,0.5241274432610493,0.5127635073257236,0.4965317699337448,0.47606606198203844,0.45212119486852437,0.4255174366853996,0.39708655205815696,0.36762470667640984,0.33785571827279176,0.3084061600206596,0.27979208413435347,0.25241587170024965,0.22657100304500327,0.2024523264889739,0.18016955521222067,0.15976209564806126,0.14121377657723114,0.124466510779563,0.1094323231652816,0.09600349497497927,0.0840607995759243,0.07347995151174991,0.06413647266248165,0.05590921458036301,0.04868277950220345,0.04234906648609726,0.03680814271811266,0.03196860959751683,0.027747602774645615
CR220Q05S,South Pole,PB and CB,Trend,RCO,C1.2,MSAT,4/5,Simple Multiple Choice  , Computer Scored,1,Educational,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Multiple,France,French,2009,1.0,-0.74124,,,-0.74124,-99.0,378,,Level 1a,0.05953613822952638,0.07002131586122282,0.08223759953830731,0.09642615476924705,0.11284442593893054,0.13175994739579686,0.1534405899821061,0.17814028883514324,0.2060793096677029,0.23741829574172232,0.27222579266528796,0.31043977771187226,0.3518250091199355,0.39592977258867773,0.4420477085107647,0.4891925061013272,0.5360947342673483,0.5812301035925388,0.6228861473504854,0.6592691351355444,0.6886452498810112,0.7095010667097188,0.7207006425942132,0.7216129311091959,0.7121858814781042,0.6929526530554573,0.6649686979923112,0.6296921591764644,0.5888300674633984,0.5441766465722179,0.49746742201773914,0.450265622856068,0.40388839174116575,0.35937218860090675,0.31747109383442773,0.27867893028916896,0.2432657985581275,0.21132091327987615,0.18279567436839664,0.1575430452105708,0.1353511465396974,0.11597034833102744,0.09913404719344858,0.08457382980859021,0.07202994783446347,0.061258065370367695,0.05203316626359573,0.04415138230002798,0.03743036161378434,0.031708660929888124,0.02684452619651944,0.02271432759198174,0.019210836669929388,0.01624147339172059,0.013726606060328711,0.011597954701031801,0.00979712548635871,0.00827428804711074,0.00698699706269489,0.005899152906825646,0.004980092214469653
CR220Q06S,South Pole,PB and CB,Trend,RCO,C1.2,MSAT,5/5,Simple Multiple Choice  , Computer Scored,1,Educational,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Multiple,France,French,2009,0.774,-0.07568,,,-0.07568,-99.0,477,,Level 2,0.03539677848012136,0.04013852123346656,0.04547889738085421,0.05148289738824986,0.058219480937628215,0.06576084837724132,0.07418133722782314,0.08355585485918136,0.09395775148521601,0.10545603605571056,0.11811184476431698,0.13197409189411272,0.14707427040603388,0.16342043008734183,0.18099044864640218,0.19972482833913416,0.21951939619109376,0.2402184521936419,0.2616090811671158,0.2834174944447929,0.30530836135711353,0.3268880849978783,0.3477128293043543,0.36730178359939675,0.38515564992484597,0.4007796894072856,0.4137099437501446,0.42354057552788477,0.4299497878378644,0.43272162203875075,0.4317611757389451,0.42710143571024894,0.41890089291793353,0.40743223186850047,0.39306345765047884,0.37623364885399657,0.3574259722376976,0.33714062419224605,0.315870022796745,0.2940779759498959,0.27218383725966766,0.2505519652492237,0.22948622179153683,0.20922883600031564,0.18996273072111838,0.17181633916116457,0.1548699902527926,0.13916306926881944,0.12470132525340019,0.11146386815245407,0.09940955553987138,0.08848260027958925,0.0786173323229815,0.0697421209924159,0.061782512223323025,0.05466366320902502,0.04831216972270929,0.04265738359107226,0.03763231309262736,0.033174190330095985,0.02922477897415427
CR067Q01S,Aesop,PB and CB,Trend,RS1,S1.21,MSAT,1/3,Simple Multiple Choice  , Computer Scored,1,Personal,Narrative,Continuous,Integrate and generate inferences,Understand,Single,Single,Greece,Greek,2009,1.0,-1.22263,,,-1.22263,-99.0,315,,Level 1b,0.1280382871238907,0.1491844589821592,0.17330430799279375,0.20062613731304163,0.2313239511403759,0.26548618408894503,0.3030782540005051,0.34390047694191933,0.387544561253125,0.43335395854377834,0.48039549129806036,0.5274513340907789,0.5730407905832026,0.6154794926139643,0.6529790174317617,0.683782552251702,0.7063233076325727,0.7193841972821834,0.7222327377054033,0.7147065211884336,0.6972325877255706,0.6707768124526506,0.636733375085608,0.596775351183712,0.5526925352642306,0.5062411024917496,0.45902316101100055,0.4124053839152818,0.36747746524739655,0.32504494259979516,0.28564761644315556,0.2495940711652399,0.21700386385672893,0.18785091083084732,0.16200376060369046,0.13926035306921003,0.11937632840812244,0.10208693737173817,0.08712318301298662,0.07422309451145827,0.0631390979183342,0.053642390220326686,0.04552510329594656,0.03860090348713255,0.03270453460217609,0.027690689557911985,0.02343249340872858,0.01981979862373607,0.016757430280719705,0.014163471499381861,0.011967644903665507,0.010109821372818878,0.008538670402681059,0.007210455085689248,0.006087967482674993,0.005139595816876094,0.004338512583466554,0.003661971685595593,0.0030907026109157874,0.0026083901182501674,0.0022012286815477774
DR067Q04C,Aesop,PB and CB,Trend,RS1,S1.21,MSAT,2/3,Open Response , Human Coded,0,Personal,Narrative,Continuous,Integrate and generate inferences,Understand,Single,Single,Greece,Greek,2009,0.53976,0.05416,0.15415,-0.15415,-0.09999000000000001,0.20831,445,578.0,Level 4,0.061988668908906676,0.06816970664026316,0.07496803817695247,0.08244149166240437,0.0906515026156127,0.09966267632685377,0.10954207942762556,0.1203581864849096,0.13217939699435813,0.1450720298752068,0.15909769875428353,0.17430997504827153,0.19075026107338863,0.2084428268771004,0.22738901738817782,0.24756071574190042,0.26889325771256445,0.2912781313148448,0.31455595960032506,0.338510440355957,0.36286408074999155,0.387276684318458,0.41134757976892006,0.43462248078758753,0.45660559558678077,0.47677714758619066,0.49461584313930057,0.5096250931251088,0.5213610730474434,0.5294601330478131,0.5336627887583132,0.5338316425965126,0.5299611349266165,0.5221779423810833,0.5107319744602732,0.49597906240190825,0.47835737699985753,0.4583601962502268,0.43650779826595953,0.4133210043804348,0.38929834324060936,0.36489809122913697,0.34052571124972425,0.3165265746788091,0.2931833786564305,0.2707173851315036,0.24929249487766647,0.22902119246455482,0.20997151195795233,0.19217433514185622,0.17563050981876807,0.16031744131004536,0.14619495176571032,0.1332103135190122,0.12130244436165094,0.11040530753323316,0.10045059226751656,0.09136976711910763,0.0830956028098921,0.075563258016435,0.06871101352204716
DR067Q05C,Aesop,PB and CB,Trend,RS1,S1.21,MSAT,3/3,Open Response , Human Coded,0,Personal,Narrative,Continuous,Reflect on content and form,Evaluate and reflect,Single,Single,Greece,Greek,2009,0.59177,-0.18671,-0.9643,0.9643,-1.15101,0.77759,413,477.0,Level 2,0.12814379736410952,0.13887008815309504,0.15022207859828177,0.16218721365833996,0.17474298422551635,0.18785588090227312,0.20148052267895042,0.21555903768591012,0.23002077530824047,0.24478242488230234,0.25974860445205544,0.2748129626589946,0.2898598076221792,0.30476623964644556,0.31940472217809884,0.3336459814415341,0.34736208468817475,0.3604295157255453,0.37273205003201165,0.38416323489150944,0.39462830511555164,0.40404541168171804,0.4123461053353184,0.41947509305028896,0.4253893630052161,0.4300568430564179,0.4334548087031472,0.43556828144306486,0.4363886528365174,0.4359127334054181,0.4341423629440552,0.43108463800711866,0.4267527240333455,0.4211671356323516,0.4143573002346915,0.40636317651850296,0.3972366851384008,0.3870427263445232,0.37585960379318445,0.3637787392148307,0.35090363914315337,0.33734815223859116,0.3232341241985482,0.30868860927678565,0.2938408284857344,0.27881907339445855,0.26374774287418434,0.24874467231343098,0.23391887620465404,0.21936878141077257,0.20518098515447414,0.19142953302492277,0.17817568085271168,0.1654680815291796,0.15334332387077484,0.14182674465138323,0.13093343555784606,0.12066937240868675,0.11103260284484606,0.1020144393524867,0.09360061567926466
CR456Q01S,Biscuits,PB and CB,Trend,RS1,S1.23,MSAT,1/3,Simple Multiple Choice  , Computer Scored,1,Personal,Narrative,Continuous,Represent literal meaning,Understand,Single,Single,Serbia,English,2012,1.0,-1.91207,,,-1.91207,-99.0,224,,Level 1c,0.33944736267134323,0.382819855594198,0.42843969719929215,0.4754037344902137,0.5225237645971413,0.56834475175422,0.6111998280917929,0.6493057019096213,0.6808949847981813,0.7043730945828848,0.7184789951205234,0.7224239569077882,0.715983225466343,0.6995228039088047,0.6739559870815314,0.6406383138530664,0.6012210631377655,0.557489187225842,0.5112087273544668,0.4640026164437724,0.41726501627905904,0.37211574134256153,0.3293898323677808,0.28965372633139347,0.2532385042453938,0.22028161358468407,0.19077036853603965,0.1645826950372493,0.14152253787674762,0.12134886180749302,0.10379821492840846,0.08860143972007642,0.07549541521036499,0.06423079538280073,0.054576660176933176,0.04632287985076528,0.039280853468485005,0.03328314331060686,0.02818240244930264,0.023849888067279737,0.020173769101688912,0.017057371753401697,0.014417457526961129,0.012182592719283089,0.010291642810411438,0.008692407570100714,0.0073404008671831,0.0061977715642923216,0.005232357278918815,0.0044168602772649375,0.0037281336669781236,0.003146565881924994,0.0026555518621251693,0.0022410400838474495,0.0018911455250601647,0.0015958196506401466,0.0013465694998446897,0.0011362189124100917,0.0009587058149098881,0.0008089102936228753,0.000682508900624299
DR456Q02C,Biscuits,PB and CB,Trend,RS1,S1.23,MSAT,2/3,Open Response , Human Coded,0,Personal,Narrative,Continuous,Represent literal meaning,Understand,Single,Single,Serbia,English,2012,1.0,-0.49624,,,-0.49624,-99.0,411,,Level 2,0.03982409341414449,0.04696015212911523,0.0553228206402713,0.06510248724973919,0.0765110560652879,0.08978109512177344,0.10516330914223429,0.12292166432264526,0.14332535337705868,0.16663667717068334,0.1930938786051021,0.22288806047202647,0.2561336395484083,0.29283243760551175,0.3328325847404831,0.37578496488514035,0.4211019128905792,0.46792503667626156,0.5151108931568813,0.5612440404159399,0.6046858278720113,0.6436634285661754,0.6763969082771548,0.7012534280519939,0.7169090244726849,0.7224926201346953,0.7176865945068366,0.7027645552944767,0.6785587665073768,0.6463637471040822,0.6077946732298349,0.5646260107350723,0.5186359660617033,0.47147688300894763,0.42458317323530753,0.3791195892687578,0.33596574504865406,0.29572871191538713,0.25877417579338513,0.22526731946428724,0.19521639825511156,0.1685141389095505,0.14497409602508074,0.12436069058442331,0.10641276497860291,0.09086116621861558,0.07744121054543472,0.06590099226982947,0.05600646672911364,0.04754412891915372,0.04032197114667514,0.03416926276842541,0.02893556772325917,0.024489307608484816,0.02071609085335771,0.01751696067128436,0.014806663241040019,0.01251199993961721,0.010570300531770686,0.008928035488649221,0.0075395729770915566
DR456Q06C,Biscuits,PB and CB,Trend,RS1,S1.23,MSAT,3/3,Open Response , Human Coded,0,Personal,Narrative,Continuous,Integrate and generate inferences,Understand,Single,Single,Serbia,English,2012,1.0,-0.6546,,,-0.6546,-99.0,390,,Level 1a,0.05167984415766755,0.06084495493461177,0.07154813983412937,0.08401355969312241,0.09848480782646633,0.11522110341556165,0.13449067912195514,0.15656048017027405,0.18168121516254088,0.21006682857842401,0.2418676800424083,0.2771372144091422,0.31579279367102225,0.3575727151509054,0.40199325971736816,0.44831174535280444,0.4955036228307163,0.5422629910682574,0.5870356704008565,0.6280913008346048,0.6636353719207948,0.6919540389371762,0.7115755949844523,0.7214251288801472,0.7209460476877907,0.710165687082955,0.6896920474177611,0.660642310621956,0.6245172145466056,0.5830446690971653,0.5380189233180963,0.49115822539031495,0.44399630371458,0.39781400224845587,0.3536095338187861,0.31210052003768973,0.2737485674603014,0.23879707371113487,0.20731439815899655,0.1792366227260167,0.15440624329569866,0.13260491210538944,0.1135796603874289,0.09706287779478379,0.08278679357602459,0.07049339866108059,0.0599407647538859,0.050906632885622576,0.04319001382828403,0.03661140090046372,0.031012061770130953,0.026252759429052596,0.022212156728807664,0.018785083230227925,0.01588078532144665,0.01342123763486227,0.011339562746985974,0.009578584283022063,0.008089523601249668,0.00683084037239916,0.0057672111721296555
CR547Q02S,Book Survey,CB,New,RS1,S1.3,MSAT,1/6,Simple Multiple Choice , Computer Scored,1,Educational,Transactional,Continuous,Represent literal meaning,Understand,Single,Multiple,Germany,English,2018,0.60722,0.04532,,,0.04532,-99.0,506,,Level 3,0.04223430957816714,0.046408780693559276,0.050948517521133135,0.0558753339158001,0.06121010001615651,0.06697212408398182,0.0731784191170058,0.0798428483216059,0.08697514773237602,0.09457983017686103,0.1026549826392644,0.11119097901842864,0.12016914228958471,0.12956040392125537,0.1393240235094085,0.14940644702094982,0.15974039639448834,0.1702442946837703,0.1808221372201846,0.1913639179688742,0.2017467089751268,0.21183646761933606,0.22149061033236134,0.23056134291366362,0.23889967893145655,0.24636001320333256,0.25280505331368913,0.25811085615703416,0.2621716766639202,0.26490431938228,0.2662516954464123,0.2661853292629072,0.264706628477965,0.26184682089430045,0.25766556315179184,0.2522483265762337,0.24570275412659204,0.23815424925753148,0.2297410965492621,0.22060942303609912,0.21090829023971439,0.2007851652412989,0.19038196205974645,0.17983178021138513,0.16925640315217821,0.15876456143856021,0.14845091803198115,0.13839569831886975,0.12866486541334496,0.11931073105791191,0.11037289195097133,0.10187938820464935,0.09384799243667279,0.08628755252777784,0.07919932652833715,0.07257826322352308,0.06641419555544355,0.06069292592703398,0.05539719215641236,0.05050751051605023,0.04600289803150199
